,route,route_link,busname,bustype,departing_time,duration,reaching_time,star_rating,price,seats_available,state,From,To
3428,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 5444,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:00,06h 00m,20:00,4.0,398.0,32,Andhra Pradesh,Tirupati,Bangalore
3429,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 47236,Express(Non AC Seater),14:15,06h 05m,20:20,4.3,280.0,44,Andhra Pradesh,Tirupati,Bangalore
3430,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 5490,SAPTAGIRI EXPRESS,14:45,06h 00m,20:45,2.2,284.0,44,Andhra Pradesh,Tirupati,Bangalore
3431,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 5075,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),14:45,04h 15m,19:00,3.2,632.0,35,Andhra Pradesh,Tirupati,Bangalore
3432,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 9774,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:00,04h 50m,19:50,2.8,398.0,33,Andhra Pradesh,Tirupati,Bangalore
3433,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 5452,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:00,06h 00m,21:00,4.4,398.0,34,Andhra Pradesh,Tirupati,Bangalore
3434,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 9049,Express(Non AC Seater),15:20,05h 20m,20:40,3.7,280.0,43,Andhra Pradesh,Tirupati,Bangalore
3435,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 3758,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:30,04h 50m,21:20,2.0,398.0,33,Andhra Pradesh,Tirupati,Bangalore
3436,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 5518,SAPTAGIRI EXPRESS,17:00,06h 00m,23:00,4.2,314.0,45,Andhra Pradesh,Tirupati,Bangalore
3437,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 9003,Express(Non AC Seater),18:00,06h 25m,00:25,2.1,294.0,46,Andhra Pradesh,Tirupati,Bangalore
3438,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 9041,Express(Non AC Seater),19:00,06h 25m,01:25,3.7,294.0,46,Andhra Pradesh,Tirupati,Bangalore
3439,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 9061,Express(Non AC Seater),19:45,05h 25m,01:10,3.8,280.0,41,Andhra Pradesh,Tirupati,Bangalore
3440,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 5524,Express(Non AC Seater),20:45,06h 10m,02:55,2.4,280.0,46,Andhra Pradesh,Tirupati,Bangalore
3441,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 9080,Express(Non AC Seater),21:15,05h 25m,02:40,4.0,280.0,44,Andhra Pradesh,Tirupati,Bangalore
3442,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 3764,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:30,04h 50m,02:20,2.7,398.0,26,Andhra Pradesh,Tirupati,Bangalore
3443,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 5504,SAPTAGIRI EXPRESS,21:45,06h 00m,03:45,4.4,284.0,45,Andhra Pradesh,Tirupati,Bangalore
3444,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 5528,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:30,06h 00m,04:30,4.2,425.0,28,Andhra Pradesh,Tirupati,Bangalore
3445,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 5314,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:30,05h 30m,04:00,3.0,399.0,33,Andhra Pradesh,Tirupati,Bangalore
3446,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 3878,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:45,04h 30m,03:15,2.0,398.0,31,Andhra Pradesh,Tirupati,Bangalore
3447,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 4631,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:50,05h 00m,03:50,3.7,399.0,33,Andhra Pradesh,Tirupati,Bangalore
3448,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 5087,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:00,04h 15m,03:15,1.7,398.0,33,Andhra Pradesh,Tirupati,Bangalore
3449,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 47151,INDRA(A.C. Seater),23:00,05h 00m,04:00,4.1,506.0,36,Andhra Pradesh,Tirupati,Bangalore
3450,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 5450,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:00,06h 00m,05:00,4.3,398.0,33,Andhra Pradesh,Tirupati,Bangalore
3451,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 5626,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",23:15,06h 00m,05:15,3.5,362.0,37,Andhra Pradesh,Tirupati,Bangalore
3452,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 5454,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:30,06h 00m,05:30,4.2,398.0,33,Andhra Pradesh,Tirupati,Bangalore
3453,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 5089,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:30,03h 45m,03:15,3.1,398.0,33,Andhra Pradesh,Tirupati,Bangalore
3454,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 5620,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",23:50,06h 00m,05:50,3.4,362.0,32,Andhra Pradesh,Tirupati,Bangalore
3455,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 5118,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:50,04h 30m,04:20,4.5,399.0,25,Andhra Pradesh,Tirupati,Bangalore
3456,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,APSRTC - 5532,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:55,06h 00m,05:55,3.8,398.0,31,Andhra Pradesh,Tirupati,Bangalore
3457,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,NueGo,Electric A/C Seater (2+2),09:00,06h 10m,15:10,4.1,314.0,6,Andhra Pradesh,Tirupati,Bangalore
3458,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,FRESHBUS,Electric A/C Seater (2+2),09:40,04h 05m,13:45,4.8,489.0,28,Andhra Pradesh,Tirupati,Bangalore
3459,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,NueGo,Electric A/C Seater (2+2),10:00,06h 10m,16:10,4.1,380.0,37,Andhra Pradesh,Tirupati,Bangalore
3460,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,NueGo,Electric A/C Seater (2+2),11:00,06h 10m,17:10,3.9,314.0,31,Andhra Pradesh,Tirupati,Bangalore
3461,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,NueGo,Electric A/C Seater (2+2),12:00,06h 45m,18:45,4.0,314.0,36,Andhra Pradesh,Tirupati,Bangalore
3462,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,FRESHBUS,Electric A/C Seater (2+2),14:00,06h 20m,20:20,4.6,450.0,37,Andhra Pradesh,Tirupati,Bangalore
3463,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,FRESHBUS,Electric A/C Seater (2+2),16:00,06h 20m,22:20,4.7,500.0,37,Andhra Pradesh,Tirupati,Bangalore
3464,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,NueGo,Electric A/C Seater (2+2),19:30,06h 10m,01:40,3.9,314.0,40,Andhra Pradesh,Tirupati,Bangalore
3465,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,FRESHBUS,Electric A/C Seater (2+2),22:00,05h 40m,03:40,4.6,500.0,36,Andhra Pradesh,Tirupati,Bangalore
3466,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,NueGo,Electric A/C Seater (2+2),22:00,06h 10m,04:10,3.9,314.0,41,Andhra Pradesh,Tirupati,Bangalore
3467,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,RK Travels,Non A/C Seater / Sleeper (2+1),22:30,05h 50m,04:20,3.6,499.0,25,Andhra Pradesh,Tirupati,Bangalore
3468,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,RCV Travels,A/C Seater / Sleeper (2+1),22:49,05h 11m,04:00,4.7,398.0,25,Andhra Pradesh,Tirupati,Bangalore
3469,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,RK Travels,Non A/C Seater / Sleeper (2+1),22:50,07h 10m,06:00,3.1,399.0,26,Andhra Pradesh,Tirupati,Bangalore
3470,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,FRESHBUS,Electric A/C Seater (2+2),22:50,05h 55m,04:45,4.6,450.0,38,Andhra Pradesh,Tirupati,Bangalore
3471,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,GreenLine Travels And Holidays,NON A/C Sleeper (2+1),23:00,05h 30m,04:30,3.8,660.0,24,Andhra Pradesh,Tirupati,Bangalore
3472,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,NueGo,Electric A/C Seater (2+2),23:00,06h 10m,05:10,4.2,314.0,32,Andhra Pradesh,Tirupati,Bangalore
3473,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,RK Travels,Non A/C Seater / Sleeper (2+1),23:00,06h 15m,05:15,3.1,399.0,34,Andhra Pradesh,Tirupati,Bangalore
3474,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,CHOPPA TRAVELS,A/C Sleeper (2+1),23:05,06h 25m,05:30,3.5,799.0,17,Andhra Pradesh,Tirupati,Bangalore
3475,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,GreenLine Travels And Holidays,A/C Sleeper (2+1),23:15,05h 45m,05:00,4.2,820.0,28,Andhra Pradesh,Tirupati,Bangalore
3476,Tirupati to Bangalore,https://www.redbus.in/bus-tickets/tirupathi-to-bangalore,BSRM Travels,Non A/C Seater / Sleeper (2+1),23:25,06h 00m,05:25,4.7,399.0,21,Andhra Pradesh,Tirupati,Bangalore
3477,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,APSRTC - 4445,INDRA(A.C. Seater),10:00,08h 35m,18:35,4.0,732.0,22,Andhra Pradesh,Visakhapatnam,Vijayawada
3478,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,APSRTC - 3138,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",10:30,09h 00m,19:30,3.6,605.0,33,Andhra Pradesh,Visakhapatnam,Vijayawada
3479,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,APSRTC - 3487,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",10:45,09h 00m,19:45,2.4,605.0,33,Andhra Pradesh,Visakhapatnam,Vijayawada
3480,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,APSRTC - 4496,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",11:00,09h 10m,20:10,2.3,605.0,33,Andhra Pradesh,Visakhapatnam,Vijayawada
3481,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,APSRTC - 3493,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",11:30,09h 00m,20:30,2.2,605.0,33,Andhra Pradesh,Visakhapatnam,Vijayawada
3482,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,APSRTC - 35152,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",11:45,09h 09m,20:54,3.4,605.0,34,Andhra Pradesh,Visakhapatnam,Vijayawada
3483,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,APSRTC - 3477,INDRA(A.C. Seater),12:00,09h 00m,21:00,3.6,732.0,35,Andhra Pradesh,Visakhapatnam,Vijayawada
3484,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,APSRTC - 3454,INDRA(A.C. Seater),13:00,09h 15m,22:15,2.7,732.0,35,Andhra Pradesh,Visakhapatnam,Vijayawada
3485,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,APSRTC - 9371,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),13:45,08h 15m,22:00,3.9,929.0,40,Andhra Pradesh,Visakhapatnam,Vijayawada
3486,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,APSRTC - 3419,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:00,09h 30m,23:30,3.6,605.0,33,Andhra Pradesh,Visakhapatnam,Vijayawada
3487,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,APSRTC - 3048,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",14:00,08h 45m,22:45,3.6,579.0,35,Andhra Pradesh,Visakhapatnam,Vijayawada
3488,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,APSRTC - 9461,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:30,10h 00m,00:30,2.5,605.0,34,Andhra Pradesh,Visakhapatnam,Vijayawada
3489,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,APSRTC - 6374,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:45,09h 10m,23:55,3.6,605.0,33,Andhra Pradesh,Visakhapatnam,Vijayawada
3490,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,APSRTC - 3458,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:00,11h 15m,02:15,3.6,605.0,33,Andhra Pradesh,Visakhapatnam,Vijayawada
3491,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,APSRTC - 3479,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:00,09h 20m,00:20,2.3,605.0,31,Andhra Pradesh,Visakhapatnam,Vijayawada
3492,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,APSRTC - 3375,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:15,09h 15m,00:30,3.6,605.0,33,Andhra Pradesh,Visakhapatnam,Vijayawada
3493,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,APSRTC - 3355,NIGHT RIDER (SEATER CUM SLEEPER),15:30,09h 00m,00:30,3.8,825.0,36,Andhra Pradesh,Visakhapatnam,Vijayawada
3494,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,APSRTC - 9478,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:45,08h 19m,00:04,3.7,605.0,33,Andhra Pradesh,Visakhapatnam,Vijayawada
3495,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,APSRTC - 3383,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:00,11h 15m,03:15,3.6,605.0,33,Andhra Pradesh,Visakhapatnam,Vijayawada
3496,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,APSRTC - 3365,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:15,10h 10m,02:25,3.1,605.0,33,Andhra Pradesh,Visakhapatnam,Vijayawada
3497,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,APSRTC - 9459,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:30,08h 45m,01:15,3.6,605.0,34,Andhra Pradesh,Visakhapatnam,Vijayawada
3498,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,APSRTC - 5205,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:30,10h 00m,02:30,3.6,605.0,33,Andhra Pradesh,Visakhapatnam,Vijayawada
3499,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,APSRTC - 4376,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:00,09h 10m,02:10,1.9,605.0,33,Andhra Pradesh,Visakhapatnam,Vijayawada
3500,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,APSRTC - 47745,INDRA(A.C. Seater),17:00,08h 00m,01:00,4.3,732.0,35,Andhra Pradesh,Visakhapatnam,Vijayawada
3501,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,APSRTC - 3357,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:30,09h 55m,03:25,3.6,605.0,33,Andhra Pradesh,Visakhapatnam,Vijayawada
3502,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,APSRTC - 4596,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:55,09h 20m,03:15,3.6,574.0,33,Andhra Pradesh,Visakhapatnam,Vijayawada
3503,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,APSRTC - 4378,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:00,08h 54m,02:54,3.6,605.0,33,Andhra Pradesh,Visakhapatnam,Vijayawada
3504,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,APSRTC - 9367,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:15,08h 20m,02:35,3.8,605.0,34,Andhra Pradesh,Visakhapatnam,Vijayawada
3505,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,APSRTC - 3088,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:30,10h 00m,04:30,4.3,605.0,35,Andhra Pradesh,Visakhapatnam,Vijayawada
3506,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,APSRTC - 3773,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:30,07h 35m,02:05,3.5,564.0,27,Andhra Pradesh,Visakhapatnam,Vijayawada
3507,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,APSRTC - 3359,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),18:45,08h 45m,03:30,4.6,929.0,48,Andhra Pradesh,Visakhapatnam,Vijayawada
3508,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,APSRTC - 3435,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:45,09h 15m,04:00,3.3,605.0,33,Andhra Pradesh,Visakhapatnam,Vijayawada
3509,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,APSRTC - 9201,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:00,08h 30m,03:30,2.9,605.0,33,Andhra Pradesh,Visakhapatnam,Vijayawada
3510,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,APSRTC - 46391,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:15,08h 30m,03:45,3.6,605.0,33,Andhra Pradesh,Visakhapatnam,Vijayawada
3511,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,APSRTC - 2967,INDRA(A.C. Seater),19:44,09h 06m,04:50,3.5,732.0,37,Andhra Pradesh,Visakhapatnam,Vijayawada
3512,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,APSRTC - 3445,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:45,09h 15m,05:00,3.8,605.0,33,Andhra Pradesh,Visakhapatnam,Vijayawada
3513,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,APSRTC - 5048,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:45,08h 30m,04:15,3.6,605.0,33,Andhra Pradesh,Visakhapatnam,Vijayawada
3514,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,APSRTC - 3485,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:25,09h 15m,05:40,3.8,605.0,33,Andhra Pradesh,Visakhapatnam,Vijayawada
3515,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,APSRTC - 4275,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:30,07h 55m,04:25,3.4,574.0,29,Andhra Pradesh,Visakhapatnam,Vijayawada
3516,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,APSRTC - 2924,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:47,09h 43m,06:30,2.6,605.0,31,Andhra Pradesh,Visakhapatnam,Vijayawada
3517,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,APSRTC - 4626,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,09h 15m,06:15,3.8,605.0,34,Andhra Pradesh,Visakhapatnam,Vijayawada
3518,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,APSRTC - 3008,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:15,08h 45m,06:00,2.9,605.0,31,Andhra Pradesh,Visakhapatnam,Vijayawada
3519,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,APSRTC - 4283,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:20,07h 30m,04:50,3.9,605.0,34,Andhra Pradesh,Visakhapatnam,Vijayawada
3520,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,APSRTC - 3070,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:25,08h 45m,06:10,1.5,605.0,33,Andhra Pradesh,Visakhapatnam,Vijayawada
3521,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,APSRTC - 3497,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),21:30,07h 30m,05:00,4.4,929.0,44,Andhra Pradesh,Visakhapatnam,Vijayawada
3522,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,APSRTC - 2983,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:40,09h 20m,07:00,3.1,605.0,33,Andhra Pradesh,Visakhapatnam,Vijayawada
3523,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,APSRTC - 35102,STAR LINER(NON-AC SLEEPER 2+1),21:45,07h 15m,05:00,3.7,784.0,26,Andhra Pradesh,Visakhapatnam,Vijayawada
3524,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,APSRTC - 77200,INDRA(A.C. Seater),22:30,07h 30m,06:00,3.3,732.0,35,Andhra Pradesh,Visakhapatnam,Vijayawada
3525,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,APSRTC - 9331,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:45,08h 24m,07:09,3.5,605.0,33,Andhra Pradesh,Visakhapatnam,Vijayawada
3526,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,APSRTC - 3979,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:45,07h 20m,06:05,3.4,605.0,33,Andhra Pradesh,Visakhapatnam,Vijayawada
3527,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,APSRTC - 3066,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:45,09h 15m,08:00,3.6,605.0,33,Andhra Pradesh,Visakhapatnam,Vijayawada
3528,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,APSRTC - 3463,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:00,08h 00m,07:00,3.9,605.0,33,Andhra Pradesh,Visakhapatnam,Vijayawada
3529,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,APSRTC - 3016,INDRA(A.C. Seater),23:00,08h 00m,07:00,3.7,732.0,35,Andhra Pradesh,Visakhapatnam,Vijayawada
3530,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,APSRTC - 9497,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:45,07h 20m,07:05,3.9,605.0,31,Andhra Pradesh,Visakhapatnam,Vijayawada
3531,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,APSRTC - 3022,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",23:50,08h 25m,08:15,3.6,579.0,35,Andhra Pradesh,Visakhapatnam,Vijayawada
3532,Visakhapatnam to Vijayawada,https://www.redbus.in/bus-tickets/visakhapatnam-to-vijayawada,Yolo Bus,A/C Sleeper (2+1),21:31,07h 32m,05:03,4.6,540.0,18,Andhra Pradesh,Visakhapatnam,Vijayawada
